Answer,Part_id,Sc_id,proportion_valid,High_numfixations,High_longestfixation,High_meanfixationduration,High_stddevfixationduration,High_timetofirstfixation,High_timetolastfixation,High_proportionnum,High_proportiontime,High_fixationrate,High_totaltimespent,High_meanpupilsize,High_stddevpupilsize,High_maxpupilsize,High_minpupilsize,High_startpupilsize,High_endpupilsize,High_meanpupilvelocity,High_stddevpupilvelocity,High_maxpupilvelocity,High_minpupilvelocity,High_meandistance,High_stddevdistance,High_maxdistance,High_mindistance,High_startdistance,High_enddistance,High_proptransfrom_High,High_proptransfrom_Low,High_proptransfrom_Med,Low_numfixations,Low_longestfixation,Low_meanfixationduration,Low_stddevfixationduration,Low_timetofirstfixation,Low_timetolastfixation,Low_proportionnum,Low_proportiontime,Low_fixationrate,Low_totaltimespent,Low_meanpupilsize,Low_stddevpupilsize,Low_maxpupilsize,Low_minpupilsize,Low_startpupilsize,Low_endpupilsize,Low_meanpupilvelocity,Low_stddevpupilvelocity,Low_maxpupilvelocity,Low_minpupilvelocity,Low_meandistance,Low_stddevdistance,Low_maxdistance,Low_mindistance,Low_startdistance,Low_enddistance,Low_proptransfrom_High,Low_proptransfrom_Low,Low_proptransfrom_Med,Med_numfixations,Med_longestfixation,Med_meanfixationduration,Med_stddevfixationduration,Med_timetofirstfixation,Med_timetolastfixation,Med_proportionnum,Med_proportiontime,Med_fixationrate,Med_totaltimespent,Med_meanpupilsize,Med_stddevpupilsize,Med_maxpupilsize,Med_minpupilsize,Med_startpupilsize,Med_endpupilsize,Med_meanpupilvelocity,Med_stddevpupilvelocity,Med_maxpupilvelocity,Med_minpupilvelocity,Med_meandistance,Med_stddevdistance,Med_maxdistance,Med_mindistance,Med_startdistance,Med_enddistance,Med_proptransfrom_High,Med_proptransfrom_Low,Med_proptransfrom_Med
1,P24_01,seg1,1.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,5,550,326.6,144.16067424925564,133240,2548202,0.5,0.0005477606718571,0.0030618493570116,1633,3.640895833333333,0.0852552247304382,3.9065,3.4555,3.719,3.7825,7.727963776175132e-07,1.2799855824658794e-06,7.7154007805464e-06,0.0,703.1554166666666,1.1606611386237955,706.35,700.95,702.25,701.5999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg2,1.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,9,550,246.3333333333333,166.05797180502958,99930,2531548,0.8181818181818182,0.0007436527876077,0.0040595399188092,2217,3.9390031847133766,0.0671619382636553,4.0935,3.7935,4.0885,3.9485,6.369449606940049e-07,8.885899610964346e-07,6.6946862803963e-06,0.0,702.6455414012736,1.296350595040607,706.9000000000001,700.3,701.5999999999999,706.9000000000001,0.3043478260869565,0.3478260869565217,0.3478260869565217,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg3,0.93,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,5,583,339.6,147.9621573240942,1482290,3647433,0.3571428571428571,0.0003667327203123,0.002944640753828,1698,3.8222204724409456,0.294883361751507,4.1435,2.281,3.9385,4.112,1.777198008741438e-06,7.013400879147329e-06,7.649354548183729e-05,0.0,699.0318897637795,3.4370799558159986,703.8,693.0,699.95,696.95,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,583,296.8333333333333,168.78437921403352,16656,3647433,0.4285714285714285,0.0003846589958046,0.0033688938798427,1781,3.8266985294117632,0.2857772071841444,4.1435,2.281,3.874,4.112,1.7503394332103505e-06,6.778775657297581e-06,7.649354548183729e-05,0.0,699.0948529411766,3.335806190589677,703.8,693.0,700.75,696.95,0.3333333333333333,0.3333333333333333,0.3333333333333333
0,P24_01,seg4,1.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,11,366,204.45454545454547,75.37687130196323,466342,4879908,0.6470588235294118,0.0004516211169921,0.0048910626945309,2249,3.4544423076923074,0.0794697601972307,4.041,3.265,3.49,3.45,1.0469494365642686e-06,1.9609821282750264e-06,1.780246172320627e-05,0.0,706.0590659340656,2.101154038610974,710.8,701.2,705.25,704.75,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,P24_01,seg5,0.9666666666666668,13,416,221.6153846153846,97.9817486929228,66620,4263653,0.7647058823529411,0.0005985542038512,0.0045123221103783,2881,3.6491504424778767,0.2148942673859843,4.162,3.339,4.03,3.405,1.5625699346144865e-06,2.8249889548610645e-06,2.356791161282575e-05,0.0,700.6559734513276,1.9322116698410232,705.9,696.3,703.95,701.05,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg6,0.9111111111111112,10,400,185.0,101.86265262597476,333098,2315022,1.0,0.0006814648916655,0.0054054054054054,1850,3.674489510489512,0.0747367555870214,3.9525,3.2705,3.554,3.699,1.446272011190083e-06,3.2188212680010178e-06,1.987391173821672e-05,0.0,698.7807692307687,2.1728633918426667,703.7,696.05,699.7,700.9000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg7,0.9458333333333332,22,516,237.0,125.8907311539503,83273,7478040,0.8461538461538461,0.0006910852782532,0.0042194092827004,5214,3.589467447916668,0.2242811047561743,4.053,2.3245,3.7205,3.5855,1.4244766095975869e-06,3.897755237503291e-06,3.839687781447015e-05,0.0,698.285546875,0.9759808417900042,701.2,695.6,697.3499999999999,696.1,0.3220338983050847,0.3389830508474576,0.3389830508474576,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg9,0.9354166666666668,18,683,267.5,136.26930516228433,1265774,216514,0.8181818181818182,0.0006453222912412,0.0037383177570093,4815,3.635202956989245,0.2209458894297938,4.1,2.5865,3.3835,3.4085,1.5070370186714197e-06,4.854974071972195e-06,7.127416836795964e-05,0.0,714.7006720430109,17.2115767888338,739.2,693.65,696.05,694.5999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,18,683,267.5,136.26930516228433,216514,7711212,0.8181818181818182,0.0006453222912412,0.0037383177570093,4815,3.636773458445041,0.2227237132386522,4.221,2.5865,3.3165,3.8205,1.543404916164998e-06,4.898292898512919e-06,7.127416836795964e-05,0.0,714.743297587132,17.208130443020224,739.2,693.65,696.25,729.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg10,0.9002079002079002,11,550,286.1818181818182,153.47496094270113,99931,7727891,0.55,0.000437530134054,0.0034942820838627,3148,3.751072093023254,0.0916387955165803,4.082,3.5425,3.84,3.704,6.320054999261652e-07,8.790220498364349e-07,7.926023778071314e-06,0.0,725.6183720930231,2.271254676346321,731.95,720.1,725.6500000000001,721.6500000000001,0.3333333333333333,0.375,0.2916666666666667,12,550,285.9166666666667,146.33551630869837,99931,7727891,0.6,0.0004768633703746,0.0034975225881667,3431,3.752474576271185,0.0881278410728421,4.082,3.5425,3.84,3.704,6.136972205103852e-07,8.480192507422002e-07,7.926023778071314e-06,0.0,725.7533898305085,2.2158589786678538,731.95,720.1,725.6500000000001,721.6500000000001,0.3333333333333333,0.3703703703703703,0.2962962962962963,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg11,0.9972222222222222,16,333,219.6875,65.7831982094719,1082571,5879190,0.7619047619047619,0.0005895214779529,0.004551920341394,3515,3.59094747081712,0.0990100421212104,3.856,3.414,3.738,3.657,6.984279893871709e-07,1.2288920471551272e-06,1.4169918943260268e-05,0.0,700.1143968871595,3.874282560357504,709.35,692.2,701.45,693.0999999999999,0.3170731707317073,0.3414634146341463,0.3414634146341463,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
