Part_id,Sc_id,Answer,enddistance,maxdistance,meandistance,mindistance,startdistance,stddevdistance
P24_01,seg1,1,702.55,712.4000000000001,703.8442176870745,697.4000000000001,706.55,2.376259762777987
P24_01,seg2,1,706.9000000000001,718.0999999999999,706.0624161073823,700.3,707.3,4.181811983284096
P24_01,seg3,1,695.45,708.15,699.6000869565208,693.0,706.4,2.643196016958072
P24_01,seg4,0,704.75,714.45,707.2204658901834,701.2,708.3,2.245652566460634
P24_01,seg5,1,701.0999999999999,710.5,702.6123089983012,696.3,705.15,2.8500934642039035
P24_01,seg6,1,700.0,703.7,698.8569395017794,695.2,698.35,1.5638450351668982
P24_01,seg7,1,697.95,702.2,698.4657665505229,695.6,700.2,1.0808339911549325
P24_01,seg9,1,729.9,741.25,712.8056552962297,691.75,693.95,18.5167870407536
P24_01,seg10,1,721.6500000000001,732.95,726.6912408759129,720.1,729.9,2.406299986998772
P24_01,seg11,1,693.0999999999999,709.35,700.1018549747058,692.2,696.9,3.127036622705743
P24_01,seg12,1,694.25,705.45,697.3556218057928,692.2,699.8499999999999,2.152848120696511
P24_01,seg13,1,690.7,709.35,694.4199664429532,687.35,706.55,5.346237567984207
P24_01,seg15,1,712.5,729.5999999999999,716.8038917089677,707.65,728.95,6.47665377729619
P24_02,seg1,1,569.95,569.95,562.5486510791374,558.85,563.6500000000001,1.4196760754186004
P24_02,seg2,1,605.05,608.5999999999999,602.6415630550621,593.05,599.85,2.7205859559974783
P24_02,seg3,1,602.75,608.35,602.5731793960921,597.25,600.75,1.8412991549664235
P24_02,seg4,0,605.15,612.55,605.341176470588,599.45,601.7,2.429579190316053
P24_02,seg5,1,611.4000000000001,614.65,606.4537272727279,600.0,603.1,2.594120737883206
P24_02,seg6,0,608.3,612.0,606.8074999999998,601.7,609.05,1.80120662762463
P24_02,seg7,1,611.75,617.05,609.7863224637676,604.85,605.2,2.093887151252545
P24_02,seg9,1,612.25,622.3,613.0078066914501,606.5,612.65,2.333313598704484
P24_02,seg10,1,614.3,621.7,612.1474060822896,606.75,610.6500000000001,2.029340667870031
P24_02,seg11,1,626.2,630.75,626.3529307282419,619.0,627.0,2.2062462542379
P24_02,seg12,1,623.0,629.65,623.2913284132846,615.75,624.5,2.572982490708133
P24_02,seg13,0,623.4,632.1,627.5384684684689,621.45,628.25,1.937705944894016
P24_02,seg15,1,633.4,639.2,632.4465201465212,627.75,635.3,1.848395479883044
P24_03,seg1,1,761.3,771.75,763.0366328257185,758.1,770.95,2.7730358446047862
P24_03,seg2,1,655.2,754.45,717.5425781249996,655.2,754.05,37.68528352140046
P24_03,seg4,1,702.7,721.45,707.2988115449918,686.7,689.25,7.443589348875745
P24_03,seg5,1,703.45,707.0,688.3877142857142,628.5,630.0,19.22191503815346
P24_03,seg6,1,692.3,699.0,687.3978395061732,666.2,687.65,5.574788029305259
P24_03,seg7,1,678.5,700.2,683.9477218225417,670.4,670.4,7.768473691746288
P24_03,seg9,1,393.9,686.3,606.5556603773578,393.9,671.6,109.38320564711124
P24_03,seg10,0,695.15,701.4000000000001,663.5362299465239,552.55,582.7,46.33988090066703
P24_03,seg11,1,686.4000000000001,690.85,680.2796428571424,655.55,680.0999999999999,6.60842305449755
P24_03,seg12,0,688.55,688.55,668.776332288401,649.0,668.8,10.667391210962869
P24_03,seg13,1,688.55,692.95,682.7220657276995,655.55,655.55,8.235639671997568
P24_03,seg15,1,713.4000000000001,725.7,715.2767307692317,690.15,723.3,7.612654691336856
P24_04,seg1,0,520.5,523.8499999999999,518.1854515050165,511.8,518.3,1.869925709115413
P24_04,seg2,0,519.3,530.0,520.2641891891899,515.05,522.1,2.5313318561261284
P24_04,seg3,0,523.55,529.5999999999999,523.4110183639403,515.9,525.7,1.995181184217656
P24_04,seg4,0,534.6,545.5,536.4207770270268,528.8,533.1500000000001,2.9341444740384897
P24_04,seg5,1,520.3,540.2,526.7267195767195,518.3499999999999,533.25,6.295817763068562
P24_04,seg6,1,526.35,530.05,522.5692949907237,515.25,524.6500000000001,2.4458900099349883
P24_04,seg7,1,522.2,537.05,526.548857142857,520.5999999999999,526.0999999999999,2.787535982964918
P24_04,seg9,1,526.25,539.25,528.2644567219155,514.8499999999999,514.8499999999999,4.411037191486076
P24_04,seg10,1,519.25,534.4000000000001,526.3544240400671,517.8,526.25,3.499853264075021
P24_04,seg11,1,505.7,509.15,504.2746575342464,499.0,508.55,2.411994381207628
P24_04,seg12,0,513.0,514.75,505.8551118210857,499.1,506.3,3.224064076619486
P24_04,seg13,0,502.3,505.35,495.8115384615385,476.6,476.6,5.747853850494086
P24_04,seg15,1,517.4,531.2,519.2063039723657,510.75,520.85,3.74395232999961
P24_05,seg1,1,486.0,487.3,470.1267391304347,459.7,462.3,6.176995656991921
P24_05,seg2,0,469.0,501.4,473.8815589353608,455.15,466.5,13.752603925657766
P24_05,seg3,0,467.35,518.7,475.0978448275861,459.85,518.7,9.49101724570769
P24_05,seg4,1,501.6,522.0999999999999,506.1454068241472,493.3,502.85,7.501916327449846
P24_05,seg5,1,513.0,513.0,482.2752136752138,464.65,471.5,16.239514686049958
P24_05,seg6,1,504.05,519.4,481.46837121212127,451.7,459.25,21.37004036247047
P24_05,seg7,0,498.75,504.7,482.3276315789475,469.0,504.7,8.337863014533328
P24_05,seg9,1,499.0,503.0,495.8738636363637,490.5,496.1,2.53489414946804
P24_05,seg10,1,488.15,509.3,485.89910179640697,473.4,509.3,6.621942261219712
P24_05,seg11,1,517.1,540.25,512.061296660118,477.5,538.5,20.10881263425211
P24_05,seg12,0,479.15,522.5,497.3006355932205,479.15,511.0,10.03247649888527
P24_05,seg13,0,487.6,540.25,518.4865384615382,472.8,484.1,15.63746654008522
P24_05,seg15,1,505.0,506.95,458.58952380952405,443.1,458.6,15.802487835202628
P24_06,seg1,0,722.1,729.05,722.936545138889,718.25,725.7,2.1637641215278345
P24_06,seg2,1,740.65,747.25,738.2144182124792,730.05,734.5,3.681678117005248
P24_06,seg3,1,740.05,745.8,739.5695101351344,735.0999999999999,743.7,2.02185485442219
P24_06,seg4,1,731.45,740.75,732.2258913412559,722.95,732.2,3.1757525373758875
P24_06,seg5,1,723.7,729.6,720.5617117117122,714.15,717.2,3.2580284057976563
P24_06,seg6,0,724.25,731.3,723.897378640777,718.9,727.9,2.0691729212760595
P24_06,seg7,0,734.4,734.9,723.0231884057971,712.6,724.3499999999999,4.58666741110134
P24_06,seg9,1,738.5999999999999,750.6,722.3118852459017,683.8,704.9,16.070001048425134
P24_06,seg10,1,744.0,751.3,745.024402730376,738.55,745.15,2.7999804764141154
P24_06,seg11,1,740.25,748.3,739.6110829103217,702.1,702.1,5.7315569965742
P24_06,seg12,1,757.2,775.9,738.7249999999995,721.0,733.8,17.38187134506267
P24_06,seg13,0,744.75,751.0999999999999,744.1328813559322,738.35,739.25,3.031426259068151
P24_06,seg15,1,744.9000000000001,748.35,740.4250896057348,734.75,741.55,3.3462387431633216
P24_07,seg1,1,743.25,747.3,743.9890000000001,740.55,743.85,1.3636451934757352
P24_07,seg2,1,751.1,759.05,752.8476923076919,746.3,755.15,2.692960567385289
P24_07,seg3,1,760.3,761.8499999999999,749.9746086956521,743.5,753.1,3.9660875777194167
P24_07,seg4,1,742.6500000000001,750.3499999999999,745.7752747252747,741.95,746.25,1.7358503765855264
P24_07,seg5,1,756.4,757.2,744.8382453151626,739.2,740.4,3.513428382326623
P24_07,seg6,1,757.8,764.65,754.3523166023165,748.3,757.65,3.129853204756015
P24_07,seg7,0,735.4,757.9000000000001,741.4882032667872,722.85,757.45,11.06479620822348
P24_07,seg9,0,737.7,753.55,743.0754668930394,736.2,750.25,4.292399150873047
P24_07,seg10,1,748.0,749.5,734.6149063032369,728.75,735.5,3.75583097739986
P24_07,seg11,0,750.8499999999999,763.5,753.687043478261,747.8,761.25,2.8097286109950743
P24_07,seg12,0,757.9,766.35,754.1104240282696,720.3,762.0,12.25685132575458
P24_07,seg13,0,752.2,756.1500000000001,752.9804347826089,747.8,752.3499999999999,1.7774008305999518
P24_07,seg15,1,746.45,752.75,748.5331481481486,742.3,750.9000000000001,2.14359366050353
P24_08,seg1,1,600.55,604.55,600.392166666667,596.75,600.95,1.4973756582742448
P24_08,seg2,0,599.1500000000001,603.1500000000001,597.605837563451,594.1,601.1500000000001,1.911152532030952
P24_08,seg3,1,602.75,603.5,598.5224916387957,593.1500000000001,600.1,2.5614180887856097
P24_08,seg4,0,598.2,605.0999999999999,599.3711892797314,595.0,598.65,1.8330071450975929
P24_08,seg5,1,597.65,605.4000000000001,599.997920133111,595.95,597.55,1.970568826577065
P24_08,seg6,1,575.15,582.2,573.984,567.8,581.5999999999999,2.112758919142777
P24_08,seg7,0,573.85,579.05,571.8225171232873,567.05,574.95,2.3111154331103503
P24_08,seg9,1,568.7,572.25,568.3327212020032,562.75,567.8,1.62898272647227
P24_08,seg10,0,567.3,588.25,573.8709982788289,563.55,588.25,4.675758987070378
P24_08,seg11,0,558.3,562.75,558.4061666666673,556.05,558.2,1.2102250672545347
P24_08,seg12,0,559.9000000000001,600.75,569.1111301369856,557.4000000000001,596.55,11.497443048881804
P24_08,seg13,0,559.1500000000001,565.75,559.7765833333332,556.55,556.95,1.9043503029948072
P24_08,seg15,0,569.5,574.3,569.8553244592346,565.75,569.95,1.5374778923778882
P24_09,seg1,1,654.35,663.0,653.0404371584704,645.15,655.6500000000001,3.384050636807684
P24_09,seg2,0,647.2,655.05,650.0636000000002,615.45,615.45,4.75208517899112
P24_09,seg3,1,655.85,662.1500000000001,655.2893518518518,650.55,660.0,2.2531476186895683
P24_09,seg4,0,685.7,685.7,669.1155388471179,656.0,662.2,7.090375609180795
P24_09,seg5,1,664.6,686.55,667.7212209302327,657.4,685.0,6.011047355783975
