Part_id,Sc_id,abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,maxdistance,maxpupilsize,maxpupilvelocity,meanabspathangles,meandistance,meanfixationduration,meanpathdistance,meanpupilsize,meanpupilvelocity,meanrelpathangles,mindistance,minpupilsize,minpupilvelocity,proportion_valid,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevfixationduration,stddevpathdistance,stddevpupilsize,stddevpupilvelocity,stddevrelpathangles,Title_numfixations,Title_longestfixation,Title_meanfixationduration,Title_stddevfixationduration,Title_timetofirstfixation,Title_timetolastfixation,Title_proportionnum,Title_proportiontime,Title_fixationrate,Title_totaltimespent,Title_meanpupilsize,Title_stddevpupilsize,Title_maxpupilsize,Title_minpupilsize,Title_startpupilsize,Title_endpupilsize,Title_meanpupilvelocity,Title_stddevpupilvelocity,Title_maxpupilvelocity,Title_minpupilvelocity,Title_meandistance,Title_stddevdistance,Title_maxdistance,Title_mindistance,Title_startdistance,Title_enddistance,Title_proptransfrom_Title,Title_proptransfrom_Content,Content_numfixations,Content_longestfixation,Content_meanfixationduration,Content_stddevfixationduration,Content_timetofirstfixation,Content_timetolastfixation,Content_proportionnum,Content_proportiontime,Content_fixationrate,Content_totaltimespent,Content_meanpupilsize,Content_stddevpupilsize,Content_maxpupilsize,Content_minpupilsize,Content_startpupilsize,Content_endpupilsize,Content_meanpupilvelocity,Content_stddevpupilvelocity,Content_maxpupilvelocity,Content_minpupilvelocity,Content_meandistance,Content_stddevdistance,Content_maxdistance,Content_mindistance,Content_startdistance,Content_enddistance,Content_proptransfrom_Title,Content_proptransfrom_Content,Answer
P24_01,seg1,4.677404316954026e-06,702.55,3.857,0.0007306881378862,3.321274339751419e-06,753.2,4.2565,3.188423201633242e-05,1.430670382464457,705.2981433506046,245.921875,223.494444109264,3.853662348877381,9.98774040764621e-07,1.13361706239272,695.8,2.375,0.0,0.964196502914238,3.647395346040908e-06,750.1500000000001,4.156000000000001,1.1150001194037458,8.329647537379843,127.53316464871976,179.9406581166609,0.1885981262432939,2.066382298563337e-06,0.9997634500751116,2,483,416.5,94.04520189781084,16155246,16654894,0.03125,4.322846132832707e-05,0.0024009603841536,833,3.68790625,0.0265340431059495,3.7695,3.6655,3.7695,3.681,3.987186299190893e-07,7.445247025746826e-07,4.2329630741519065e-06,0.0,703.3109374999999,0.2503978688845784,703.75,702.5999999999999,702.95,702.5999999999999,0.5,0.5,57,716,248.94736842105263,125.87627443710517,199861,19552848,0.890625,0.0007363887950167,0.0040169133192389,14190,3.870713671128112,0.1735594392192715,4.2495,3.144,4.166,3.7825,9.60359569572444e-07,1.8829185542658675e-06,3.164214950465324e-05,0.0,704.993881453155,7.3325394493561245,750.45,695.8,750.45,701.5999999999999,0.0188679245283018,0.981132075471698,1
P24_01,seg2,5.236201391981336e-06,706.9000000000001,3.9485,0.0009407991424483,3.4073873913966256e-06,718.0999999999999,4.584,9.235018614146752e-05,1.5603621560312562,704.8195876288665,216.2878787878788,280.35349834922744,3.8423019759450248,1.4542742201451796e-06,1.2899939771315905,699.05,2.237,0.0,0.9691923397169026,4.262311963787411e-06,699.25,3.76,1.0248444074131988,3.752681861544553,126.3287244455774,188.6620878721453,0.1947034169063083,4.043441247015315e-06,1.025837314660493,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,3.9875,,3.9875,3.9875,3.9875,3.9875,6.905247988471144e-07,,6.905247988471144e-07,6.905247988471144e-07,701.35,,701.35,701.35,701.35,701.35,0.0,0.0,43,683,222.3720930232558,134.11917643786845,149894,19619499,0.6515151515151515,0.000493658155099,0.0044969671616816,9562,3.869555921052626,0.14859477429495,4.584,2.941,3.76,3.9485,1.2831567917293565e-06,4.3017250200167335e-06,9.235018614146752e-05,0.0,703.923552631579,3.6015419783382003,718.0999999999999,699.05,699.25,706.9000000000001,0.0,1.0,1
P24_01,seg4,5.217738781976892e-06,704.75,3.45,0.0009132104972168,3.278758399769176e-06,724.6,4.0805,2.5637946562593845e-05,1.6166363562675494,708.887041773231,229.5625,282.9442700016794,3.533364450127872,1.424202154135267e-06,1.4663823333710715,701.2,2.527,0.0,0.9766860949208992,4.657666099288101e-06,718.75,3.6865,1.1770754186203294,3.920656988868409,199.3777522574625,226.12774810158632,0.1349452943373617,2.498045380889462e-06,1.069805177124333,3,383,294.3333333333333,83.57830659527228,866056,6095694,0.046875,4.5236619796815344e-05,0.0033975084937712,883,3.4124357142857136,0.2144755133050237,3.6135,2.527,3.492,2.6605,1.2689302653919414e-06,2.8843284982426227e-06,1.536983669548507e-05,0.0,710.7571428571425,2.8762934798442497,714.0,705.6500000000001,713.8,709.8,0.3333333333333333,0.6666666666666666,46,1482,246.9782608695652,213.3604658923417,366408,19885993,0.71875,0.000582030846559,0.0040489393539301,11361,3.531819291819292,0.1195171968229559,4.041,3.061,3.681,3.45,1.1411739383070324e-06,2.2032861760237703e-06,2.5637946562593845e-05,0.0,708.1411477411472,3.312778718471716,724.6,701.2,719.15,704.75,0.0512820512820512,0.9487179487179488,0
P24_01,seg5,4.505858568072938e-06,701.0999999999999,3.579,0.000824262495218,3.485304214778387e-06,710.5,4.329,4.256979885920144e-05,1.3127059181005027,703.0028119507892,237.22727272727272,240.13497964800573,3.821029876977151,1.0343591069611413e-06,1.2361130076105629,695.8,2.596,0.0,0.9475437135720232,4.177677454901802e-06,706.35,3.8125,1.2262881668148862,2.7405624421543338,152.13554639046222,171.10643848906443,0.2298591620423925,2.066144024975629e-06,1.0951414471491938,1,416,416.0,0.0,12674415,12674415,0.0151515151515151,2.196797808102741e-05,0.0024038461538461,416,4.0855,0.024486190585956,4.1275,4.043,4.0825,4.056,6.475912311573385e-07,1.0702597086069668e-06,4.833383368357785e-06,0.0,708.4071428571431,0.8265931904637193,709.65,706.65,709.3,706.65,0.0,1.0,59,1266,243.9152542372881,155.6471792820825,233168,19902642,0.8939393939393939,0.0007599547417405,0.0040997845875894,14391,3.824314189189188,0.2217478950690502,4.329,2.754,3.8125,3.579,1.0432004415541963e-06,2.122995862965424e-06,4.256979885920144e-05,0.0,702.9363416988398,2.5606355330992856,710.5,695.8,706.35,701.0999999999999,0.0188679245283018,0.981132075471698,1
P24_01,seg6,4.682244888740334e-06,700.0,3.6345,0.0009057643333957,3.3737551370693453e-06,705.0999999999999,4.3575,4.401080756529572e-05,1.409872988089025,699.1778508771924,229.328125,272.7351297451364,3.636135087719291,1.516346539182853e-06,1.3223216854702815,693.85,2.616,0.0,0.9492089925062448,4.321777404863134e-06,700.0999999999999,3.6025,1.0673118442612786,1.917082359060649,126.38942776354683,199.78656301417004,0.2445342811527731,3.049822544698789e-06,1.0143593457384867,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,2.616,,2.616,2.616,2.616,2.616,-1.0,-1.0,-1.0,-1.0,699.5,,699.5,699.5,699.5,699.5,0.0,0.0,44,816,226.79545454545453,131.97191025039166,166548,19919290,0.6875,0.0005260422267627,0.0044092594448341,9979,3.563515091863516,0.2058258726467107,4.3575,2.7425,3.6025,3.6345,1.4868619857833288e-06,3.156427325807e-06,4.401080756529572e-05,0.0,698.9462598425198,1.9636351820509244,704.75,693.85,700.0999999999999,700.0,0.0,1.0,1
P24_01,seg7,5.237081988002882e-06,697.95,3.537,0.0009805314759193,3.438553420678233e-06,703.7,4.167,4.401080756529572e-05,1.5468456479632955,698.6592869718303,224.03076923076924,289.61372949505204,3.703890404929576,1.5845254337156682e-06,1.3254954576771676,695.2,2.3245,0.0,0.945878434637802,4.417547341932691e-06,698.35,4.0025,1.084116879463734,1.3553026946872817,110.632975592549,200.54045279400225,0.2161541312649832,3.6044940361016354e-06,1.0268529375945972,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,2.616,,2.616,2.616,2.616,2.616,-1.0,-1.0,-1.0,-1.0,699.5,,699.5,699.5,699.5,699.5,0.0,0.0,50,516,214.28,104.88614624186262,3064520,19769356,0.7692307692307693,0.0005667794053714,0.0046667911144297,10714,3.6425727923627695,0.1966741799174354,4.053,2.3245,4.0025,3.537,1.5563644422971148e-06,3.7805306840334806e-06,4.401080756529572e-05,0.0,698.4965393794749,1.3770802507355655,703.7,695.2,698.35,697.95,0.0,1.0,1
P24_01,seg9,4.32708742882962e-06,729.9,3.8205,0.0006891188861261,2.8416188976497288e-06,741.25,4.221,7.127416836795964e-05,1.5514855252090818,704.1334938704027,274.55555555555554,247.0849028493346,3.542201838879157,1.3476317083891065e-06,1.3815209880472576,691.75,2.145,0.0,0.9508742714404664,3.780357771315005e-06,695.85,3.5455,0.9458891377617284,15.468388401967593,194.818218770165,189.58896285773616,0.2228294382886697,4.1070801240284005e-06,1.016719630342436,1,83,83.0,0.0,11675104,11675104,0.0185185185185185,4.36767349083199e-06,0.0120481927710843,83,3.3679166666666664,0.006887791131173,3.377,3.361,3.366,3.361,2.8019613736825445e-07,2.988058820617656e-07,7.205043530471069e-07,6.003842459170544e-08,697.225,0.1541103500742686,697.45,697.05,697.15,697.35,0.0,1.0,46,1049,289.3260869565217,199.7825544989492,916020,19719413,0.8518518518518519,0.0007003538131263,0.003456307761665,13309,3.5276602753195667,0.215013125343554,4.221,2.145,3.5455,3.8205,1.2915082050518304e-06,4.228927972543593e-06,7.127416836795964e-05,0.0,702.6282202556534,13.948081814281712,739.2,691.75,695.85,729.9,0.024390243902439,0.975609756097561,1
P24_01,seg10,4.85868355494765e-06,721.6500000000001,3.704,0.0007871320103313,3.0666794570513964e-06,741.25,4.221,8.435905133593517e-05,1.612638630983961,723.399104744852,259.859649122807,261.2558470188436,3.713886750223821,1.533012946530137e-06,1.3449759623792348,692.9,2.084,0.0,0.9300582847626978,3.979886990756109e-06,696.25,3.3165,0.8748437887171985,12.747249302857371,164.62733224256309,199.75391288984147,0.2135120710913215,5.106932130764917e-06,0.8579089604145673,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,43,683,266.16279069767444,133.5726893657814,216514,19719413,0.7543859649122807,0.0006157569541395,0.0037570991699432,11445,3.7206841155234702,0.1983471713889103,4.221,2.419,3.3165,3.704,1.1438757955815105e-06,3.733167097955216e-06,7.127416836795964e-05,0.0,721.0919975932618,13.764886105550945,739.2,692.9,696.25,721.6500000000001,0.0,1.0,1
P24_01,seg11,4.652157111997509e-06,693.0999999999999,3.657,0.0010782972500849,3.09078867451933e-06,709.35,4.205,0.0001247072951065,1.5302544308046817,698.1575885328824,250.44262295081967,354.68904100671784,3.680965008431709,1.3345282965509242e-06,1.4838307011055034,691.1,1.555,0.0,0.9875104079933388,4.435839679130772e-06,694.45,3.3365,1.1962681221696732,3.114284728439656,229.76542564030845,260.7269190065451,0.1911440568323291,4.973370156246847e-06,1.0704587159266372,3,366,266.6666666666667,86.02519010925424,8327439,12457862,0.0491803278688524,4.0534933436319086e-05,0.00375,800,3.669122807017543,0.4217960352627898,3.8685,1.555,1.555,3.6575,2.9235108618053703e-06,1.6748125756300182e-05,0.0001247072951065,0.0,698.2491228070174,2.3338061193051733,703.45,694.45,700.6,696.9000000000001,0.0,1.0,48,1699,271.4375,251.8222867336104,199859,19885960,0.7868852459016393,0.0006601620596772,0.0036840893391664,13029,3.671489583333333,0.1680051497417971,4.1205,2.775,3.3365,3.657,1.0779635733123766e-06,3.243889400823413e-06,6.826778745121585e-05,0.0,697.7366145833333,3.0271289008002795,709.35,691.1,694.45,693.0999999999999,0.048780487804878,0.951219512195122,1
P24_01,seg12,4.821181484626961e-06,694.25,3.5885,0.001119465038516,3.4981123507017394e-06,705.45,4.035,4.220954668267787e-05,1.399105917212088,698.4417897480449,228.50746268656715,324.86853367666345,3.5538236316246743,1.1512212202243458e-06,1.382116605270916,692.2,2.79,0.0,0.9591666666666666,4.690476803813879e-06,702.5,3.306,1.2435466389478265,2.23275904833674,117.77770189928408,247.6533484395885,0.1492406335192753,2.523225230262361e-06,1.1349217165845844,10,516,268.1,137.99392096111416,965986,17520998,0.1492537313432835,0.0001399767046601,0.0037299515106303,2681,3.591559139784946,0.1394327765852887,3.791,3.318,3.3505,3.407,5.543363483752584e-07,9.193705296943488e-07,8.046115047436046e-06,0.0,698.292741935484,2.015645160767096,702.9,694.5,700.4,696.0,0.4444444444444444,0.5555555555555556,49,516,226.1020408163265,108.65642428045832,0,19886005,0.7313432835820896,0.0005784415930361,0.0044227818395162,11079,3.5287115869017653,0.1398386520857186,3.872,3.106,3.306,3.5885,9.894357388068652e-07,2.144709423837032e-06,4.220954668267787e-05,0.0,698.7119017632233,2.2718811411954305,705.45,693.4,702.5,694.25,0.1111111111111111,0.8888888888888888,1
