Part_id,Sc_id,Answer,enddistance,maxdistance,meandistance,mindistance,startdistance,stddevdistance
P24_01,seg1,0,704.95,707.55,702.3443749999989,697.4000000000001,703.05,2.0073838827231345
P24_01,seg2,1,702.5999999999999,718.0999999999999,704.0213200934585,697.5,702.25,3.8747032949293216
P24_01,seg3,0,697.05,715.6,701.8706635622823,696.0,703.55,3.087535230826708
P24_01,seg4,0,709.0999999999999,714.45,707.245875706214,701.2,706.25,2.0477494119683777
P24_01,seg5,0,699.8,714.3,704.7880728554642,697.95,709.0,2.547067850428379
P24_01,seg6,1,698.3,710.5,702.870346820808,695.8,698.7,2.653170468888785
P24_01,seg7,1,697.3,705.0999999999999,699.3983428571423,693.85,699.0,1.8923548758454385
P24_01,seg8,1,701.4000000000001,705.0999999999999,698.8458142201827,693.85,700.25,1.900450796090875
P24_01,seg9,1,696.5,702.2,697.444918224299,690.3,700.2,1.88005238021956
P24_01,seg10,1,697.25,701.2,696.4838167053352,690.3,698.6,1.7570388532942045
P24_01,seg11,1,729.9,741.25,707.0011189634872,691.75,695.5999999999999,17.011799506497674
P24_01,seg12,1,719.8,732.95,721.8108440797182,713.7,725.3,4.058139995818312
P24_01,seg13,1,694.2,705.45,698.4660046728974,692.2,700.35,2.258151118688017
P24_01,seg14,1,695.3,700.6,696.269988674972,691.1,696.75,1.398314380405055
P24_01,seg15,1,690.7,709.35,696.5536557930271,687.35,699.3,5.407169666730606
P24_01,seg16,1,719.5999999999999,737.9,720.6863844393589,711.5,727.95,4.834722276415354
P24_01,seg17,1,712.5,737.9,717.2666097838458,707.65,718.0999999999999,6.555073544722066
P24_01,seg18,1,704.95,723.1,707.7688505747136,698.6,712.5,4.722243212264933
P24_02,seg1,0,598.2,598.65,573.8334131736528,558.85,561.7,14.405359413186726
P24_02,seg2,0,606.5,608.5999999999999,591.0258221680881,560.95,560.95,12.9137756173462
P24_02,seg3,0,600.0,608.35,601.8286390532542,596.95,604.4000000000001,1.7968300598868112
P24_02,seg4,0,605.45,612.55,605.5988123515435,599.45,605.7,2.410497457638907
P24_02,seg5,1,603.85,610.2,603.4862412177984,598.65,605.45,2.24358557712047
P24_02,seg6,1,606.0,612.7,605.3587244283998,598.65,600.25,2.5469919058660384
P24_02,seg7,1,605.85,614.65,608.6492762364293,603.7,610.45,1.767314129968904
